"","Datum","Daily-Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Resttyp","Erhaltungstyp","Season"
"3024","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3025","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3026","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3027","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3028","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3029","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3030","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3031","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3032","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3033","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3034","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3035","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3036","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3037","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3038","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3039","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3040","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3041","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3042","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3043","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3044","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3045","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3046","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3047","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3048","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3049","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3050","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3051","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3052","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3053","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3054","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3055","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3056","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3057","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3058","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3059","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3060","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3061","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3062","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3063","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3064","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3065","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3066","10.04.2022","10.04.2022-021","TG22.MS3_CS_044","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3067","10.04.2022","10.04.2022-021","TG22.MS3_CS_044","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3068","10.04.2022","10.04.2022-021","TG22.MS3_CS_044","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3069","10.04.2022","10.04.2022-025","TG22.MS3_CS_045","Botanik","Hof MS2, Dach, Nordhälfte, Lage 2","MS2","Olea europaea","Sa/Fr","st","2022"
"3070","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3071","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3072","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3073","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3074","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3075","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3076","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3077","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3078","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3079","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3080","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3081","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3082","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3083","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3084","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3085","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3086","10.04.2022","10.04.2022-049","TG22.MS3_CS_051","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3087","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3088","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3089","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3090","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Sa/Fr","st","2022"
"3091","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Sa/Fr","st","2022"
"3092","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Sa/Fr","st","2022"
"3093","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Sa/Fr","st","2022"
"3094","11.04.2022","11.04.2022-007","TG22.MS3_CS_053","Botanik","Hof MS2, Dach, Lage 4a","MS2","Olea europaea","Sa/Fr","st","2022"
"3095","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3096","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3097","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3098","11.04.2022","11.04.2022-014","TG22.MS3_CS_054","Botanik","Hof MS2, Dach, Lage 4a, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3099","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3100","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3101","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3102","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3103","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3104","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3105","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3106","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3107","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3108","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3109","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3110","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3111","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3112","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3113","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3114","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3115","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3116","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3117","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3118","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3119","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3120","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3121","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3122","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3123","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3124","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3125","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3126","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3127","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3128","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Olea europaea","Sa/Fr","st","2022"
"3129","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3130","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3131","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3132","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3133","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3134","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3135","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3136","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3137","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3138","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3139","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3140","11.04.2022","11.04.2022-039","TG22.MS3_CS_059","Botanik","Hof MS2, Dach, Lage 4","MS2","Olea europaea","Sa/Fr","st","2022"
"3141","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3142","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3143","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3144","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3145","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3146","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Olea europaea","Sa/Fr","st","2022"
"3147","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3148","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3149","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3150","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3151","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3152","11.04.2022","11.04.2022-046","TG22.MS3_CS_061","Botanik","Tonnengewölbe","MS3","Olea europaea","Sa/Fr","st","2022"
"3153","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3154","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3155","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3156","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3157","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3158","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3159","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3160","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3161","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3162","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3163","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3164","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3165","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3166","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3167","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3168","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3169","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3170","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3171","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3172","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3173","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3174","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3175","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3176","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3177","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3178","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3179","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3180","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3181","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3182","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3183","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3184","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3185","11.04.2022","11.04.2022-053","TG22.MS3_CS_062","Botanik","Tonnengewölbe, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3186","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3187","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3188","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3189","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3190","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3191","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3192","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3193","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3194","12.04.2022","12.04.2022-026","TG22.MS3_CS_067","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3195","13.04.2022","13.04.2022-002","TG22.MS3_CS_068","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3196","13.04.2022","13.04.2022-002","TG22.MS3_CS_068","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
"3197","13.04.2022","13.04.2022-002","TG22.MS3_CS_068","Botanik","Versturz Süd, Siebfunde","MS3","Olea europaea","Sa/Fr","st","2022"
