"","Datum","Daily-Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Resttyp","Erhaltungstyp","Season"
"2595","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Phoenix dactylifera (Calyx)","Blü","st","2021"
"2596","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Phoenix dactylifera (Calyx)","Blü","st","2021"
"2597","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Phoenix dactylifera (Calyx)","Blü","st","2021"
"2598","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Phoenix dactylifera (Calyx)","Blü","st","2021"
"2599","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Pinus pinea","Perkarp","st","2021"
"2600","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2601","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Pinus pinea","Perkarp","st","2021"
"2602","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Pinus pinea","Perkarp","st","2021"
"2603","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Pinus pinea","Perkarp","st","2021"
"2604","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Pinus pinea","Perkarp","st","2021"
"2605","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2606","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2607","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2608","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2609","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2610","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2611","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2612","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2613","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2614","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2615","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2616","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2617","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2618","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2619","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","Perkarp","st","2021"
"2620","12.12.2021","12.12.2021-009","TG21.MS2_CS_024","Botanik (Sammeltüte)","MS2, Ostwand aussen, 81 cm unter KS-Mauer","MS2","Pinus pinea","Perkarp","st","2021"
"2621","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2622","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2623","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2624","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2625","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2626","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2627","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","Perkarp","st","2021"
"2628","13.12.2021","13.12.2021-015","TG21.MS2_CS_031","Siebmaterial (aufgeteilt)","MS2, Westteil, A6","MS2","Pinus pinea","Perkarp","st","2021"
"2629","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Pinus pinea","FrSch","st","2021"
"2630","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Pinus pinea","FrSch","st","2021"
"2631","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Pinus pinea","FrSch","st","2021"
"2632","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Pinus pinea","FrSch","st","2021"
"2633","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Pinus pinea","FrSch","st","2021"
"2634","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Pinus pinea","FrSch","st","2021"
"2635","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Pinus pinea","FrSch","st","2021"
"2636","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Pinus pinea","FrSch","st","2021"
"2637","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Pinus pinea","FrSch","st","2021"
"2638","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Pinus pinea","FrSch","st","2021"
"2639","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Pinus pinea","FrSch","st","2021"
"2640","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Pinus pinea","FrSch","st","2021"
"2641","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","FrSch","st","2021"
"2642","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","FrSch","st","2021"
"2643","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","FrSch","st","2021"
"2644","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pinus pinea","FrSch","st","2021"
"2645","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","FrSch","st","2021"
"2646","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","FrSch","st","2021"
"2647","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Pinus pinea","FrSch","st","2021"
"2648","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Pisum sativum","Sa/Fr","st","2021"
"2649","05.12.2021","05.12.2021-010","TG21.MS2_CS_010","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 5 (Süd-Hälfte)","MS2","Pisum sativum","Sa/Fr","st","2021"
"2650","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Pisum sativum","Sa/Fr","st","2021"
"2651","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Pisum sativum","Sa/Fr","st","2021"
"2652","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Pisum sativum","Sa/Fr","st","2021"
"2653","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Poaceae","Ähr","st","2021"
"2654","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Poaceae","Ähr","st","2021"
"2655","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Poaceae","Ähr","st","2021"
"2656","02.12.2021","02.12.2021-044","TG21.MS2_CS_006","Botanik","MS2 - Feuerstelle östlich von der SO-Ecke","MS2","Poaceae","Ähr","st","2021"
"2657","02.12.2021","02.12.2021-044","TG21.MS2_CS_006","Botanik","MS2 - Feuerstelle östlich von der SO-Ecke","MS2","Poaceae","Ähr","st","2021"
"2658","04.12.2021","04.12.2021-032","TG21.MS2_CS_008","Botanik (Sammeltüte)","MS2, Ostseite, oberste Sturzlage","MS2","Poaceae","Ähr","st","2021"
"2659","04.12.2021","04.12.2021-032","TG21.MS2_CS_008","Botanik (Sammeltüte)","MS2, Ostseite, oberste Sturzlage","MS2","Poaceae","Ähr","st","2021"
"2660","05.12.2021","05.12.2021-025","TG21.MS2_CS_013","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 1 (mittig unter Lehmziegeln)","MS2","Poaceae","Ähr","st","2021"
"2661","05.12.2021","05.12.2021-025","TG21.MS2_CS_013","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 1 (mittig unter Lehmziegeln)","MS2","Poaceae","Ähr","st","2021"
"2662","05.12.2021","05.12.2021-025","TG21.MS2_CS_013","Botanik (Sammeltüte)","MS2, W-Wand, Schnitt Lage 1 (mittig unter Lehmziegeln)","MS2","Poaceae","Ähr","st","2021"
"2663","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Poaceae","Ähr","st","2021"
"2664","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Poaceae","Ähr","st","2021"
"2665","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Poaceae","Ähr","st","2021"
"2666","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Poaceae","Ähr","st","2021"
"2667","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Poaceae","Blüst","st","2021"
"2668","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Poaceae","Blüst","st","2021"
"2669","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Poaceae","Blüst","st","2021"
"2670","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Poaceae","Blüst","st","2021"
"2671","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Poaceae","Blüst","st","2021"
"2672","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Poaceae","Blüst","st","2021"
"2673","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2674","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2675","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2676","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2677","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2678","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2679","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2680","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2681","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Poaceae","Blüst","st","2021"
"2682","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Poaceae","Blüst","st","2021"
"2683","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Poaceae","Halnod","st","2021"
"2684","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Poaceae","Halnod","st","2021"
"2685","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Poaceae","Halnod","st","2021"
"2686","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Poaceae","Halnod","st","2021"
"2687","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Poaceae","Halnod","st","2021"
"2688","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Poaceae","Hal","st","2021"
"2689","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Poaceae","Hal","st","2021"
"2690","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2691","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2692","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2693","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2694","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2695","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2696","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2697","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2698","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2699","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2700","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2701","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2702","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2703","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2704","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2705","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Polypogon monspeliensis","Ähr","st","2021"
"2706","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2707","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2708","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2709","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2710","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2711","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2712","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2713","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2714","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2715","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2716","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2717","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2718","07.12.2021","07.12.2021-019","TG21.MS2_CS_018","Botanik (Sammeltüte)","MS2, Versturz zw. O-Wand und Dach","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2719","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2720","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2721","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2722","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2723","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2724","13.12.2021","13.12.2021-015","TG21.MS2_CS_031","Siebmaterial (aufgeteilt)","MS2, Westteil, A6","MS2","Prunus cf. persica","Sa/Fr","st","2021"
"2725","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Punica granatum","Fr","st","2021"
"2726","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Punica granatum","Fr","st","2021"
"2727","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Punica granatum","Fr","st","2021"
"2728","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Punica granatum","Fr","st","2021"
"2729","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Punica granatum","Fr","st","2021"
"2730","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Punica granatum","Fr","st","2021"
"2731","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Punica granatum","Fr","st","2021"
"2732","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Punica granatum","Fr","st","2021"
"2733","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Punica granatum","Fr","st","2021"
"2734","12.12.2021","12.12.2021-009","TG21.MS2_CS_024","Botanik (Sammeltüte)","MS2, Ostwand aussen, 81 cm unter KS-Mauer","MS2","Punica granatum","Fr","st","2021"
"2735","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Punica granatum","Fr","st","2021"
"2736","12.12.2021","12.12.2021-040","TG21.MS2_CS_029","Siebmaterial (aufgeteilt)","MS2, Ostteil, Qu. A + B","MS2","Punica granatum","Fr","st","2021"
"2737","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Punica granatum","Sa/Fr","st","2021"
"2738","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Punica granatum","Sa/Fr","st","2021"
"2739","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Punica granatum","Sa/Fr","st","2021"
"2740","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Punica granatum","Sa/Fr","st","2021"
"2741","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","cf. Raphanus","Sa/Fr","st","2021"
"2742","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","cf. Raphanus","Fr","st","2021"
"2743","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Rumex dentatus","Frust","st","2021"
"2744","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
"2745","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
"2746","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
"2747","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
"2748","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
"2749","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
"2750","06.12.2021","06.12.2021-009","TG21.MS2_CS_015","Botanik","MS2, W-Wand, Schnitt Lage 1 (mittig im Profil)","MS2","Rumex dentatus","Frust","st","2021"
